,Time [us],Combined TOF [pC/dt]
2363,-6.515384615384615,-3.3108999999999916e-05
2364,-6.511538461538462,0.0
2365,-6.507692307692308,3.3108999999999916e-05
2366,-6.503846153846155,-3.3108999999999916e-05
2367,-6.5,-6.621799999999983e-05
2368,-6.496153846153847,-3.3108999999999916e-05
2369,-6.492307692307692,0.0
2370,-6.488461538461538,-3.3108999999999916e-05
2371,-6.484615384615385,-3.3108999999999916e-05
2372,-6.48076923076923,3.3108999999999916e-05
2373,-6.476923076923077,0.0
2374,-6.473076923076922,-3.3108999999999916e-05
2375,-6.469230769230769,-3.3108999999999916e-05
2376,-6.465384615384615,3.3108999999999916e-05
2377,-6.461538461538462,-3.3108999999999916e-05
2378,-6.457692307692307,0.0
2379,-6.453846153846154,0.0
2380,-6.449999999999999,3.3108999999999916e-05
2381,-6.446153846153846,-6.621799999999983e-05
2382,-6.442307692307692,0.0
2383,-6.438461538461539,3.3108999999999916e-05
2384,-6.434615384615384,-3.3108999999999916e-05
2385,-6.430769230769231,-6.621799999999983e-05
2386,-6.426923076923076,0.0
2387,-6.423076923076923,3.3108999999999916e-05
2388,-6.419230769230769,-3.3108999999999916e-05
2389,-6.415384615384616,-6.621799999999983e-05
2390,-6.411538461538461,3.3108999999999916e-05
2391,-6.407692307692308,-3.3108999999999916e-05
2392,-6.403846153846153,-6.621799999999983e-05
2393,-6.4,-3.3108999999999916e-05
2394,-6.396153846153846,3.3108999999999916e-05
2395,-6.392307692307693,0.0
2396,-6.388461538461538,-6.621799999999983e-05
2397,-6.384615384615385,0.0
2398,-6.38076923076923,0.0
2399,-6.376923076923077,-3.3108999999999916e-05
2400,-6.373076923076923,-3.3108999999999916e-05
2401,-6.36923076923077,0.0
2402,-6.365384615384615,0.0
2403,-6.361538461538462,-3.3108999999999916e-05
2404,-6.357692307692307,0.0
2405,-6.353846153846154,3.3108999999999916e-05
2406,-6.35,3.3108999999999916e-05
2407,-6.346153846153847,-6.621799999999983e-05
2408,-6.342307692307692,3.3108999999999916e-05
2409,-6.338461538461539,3.3108999999999916e-05
2410,-6.334615384615384,0.0
2411,-6.330769230769231,-3.3108999999999916e-05
2412,-6.326923076923077,0.0
2413,-6.323076923076924,0.0
2414,-6.319230769230769,-3.3108999999999916e-05
2415,-6.315384615384616,-6.621799999999983e-05
2416,-6.311538461538461,3.3108999999999916e-05
2417,-6.307692307692308,-3.3108999999999916e-05
2418,-6.303846153846154,-3.3108999999999916e-05
2419,-6.300000000000001,-3.3108999999999916e-05
2420,-6.296153846153846,3.3108999999999916e-05
2421,-6.292307692307693,0.0
2422,-6.288461538461538,-6.621799999999983e-05
2423,-6.284615384615385,0.0
2424,-6.280769230769231,3.3108999999999916e-05
2425,-6.276923076923078,-3.3108999999999916e-05
2426,-6.273076923076923,-6.621799999999983e-05
2427,-6.26923076923077,0.0
2428,-6.265384615384615,3.3108999999999916e-05
2429,-6.261538461538462,-3.3108999999999916e-05
2430,-6.257692307692308,3.3108999999999916e-05
2431,-6.253846153846155,0.0
2432,-6.25,0.0
2433,-6.246153846153845,-6.621799999999983e-05
2434,-6.242307692307692,3.3108999999999916e-05
2435,-6.238461538461538,3.3108999999999916e-05
2436,-6.234615384615385,0.0
2437,-6.23076923076923,-3.3108999999999916e-05
2438,-6.226923076923077,0.0
2439,-6.223076923076922,0.0
2440,-6.219230769230769,-3.3108999999999916e-05
2441,-6.215384615384615,-6.621799999999983e-05
2442,-6.211538461538462,3.3108999999999916e-05
2443,-6.207692307692307,-3.3108999999999916e-05
2444,-6.203846153846154,-6.621799999999983e-05
2445,-6.199999999999999,-3.3108999999999916e-05
2446,-6.196153846153846,3.3108999999999916e-05
2447,-6.192307692307692,-3.3108999999999916e-05
2448,-6.188461538461539,-6.621799999999983e-05
2449,-6.184615384615384,0.0
2450,-6.180769230769231,-3.3108999999999916e-05
2451,-6.176923076923076,-6.621799999999983e-05
2452,-6.173076923076923,0.0
2453,-6.169230769230769,3.3108999999999916e-05
2454,-6.165384615384616,0.0
2455,-6.161538461538461,-6.621799999999983e-05
2456,-6.157692307692308,3.3108999999999916e-05
2457,-6.153846153846153,0.0
2458,-6.15,-6.621799999999983e-05
2459,-6.146153846153846,-3.3108999999999916e-05
2460,-6.142307692307693,3.3108999999999916e-05
2461,-6.138461538461538,0.0
2462,-6.134615384615385,-3.3108999999999916e-05
2463,-6.13076923076923,3.3108999999999916e-05
2464,-6.126923076923077,0.0
2465,-6.123076923076923,-3.3108999999999916e-05
2466,-6.11923076923077,-3.3108999999999916e-05
2467,-6.115384615384615,0.0
2468,-6.111538461538462,0.0
2469,-6.107692307692307,-3.3108999999999916e-05
2470,-6.103846153846154,0.0
2471,-6.1,3.3108999999999916e-05
2472,-6.096153846153847,0.0
2473,-6.092307692307692,-6.621799999999983e-05
2474,-6.088461538461539,-3.3108999999999916e-05
2475,-6.084615384615384,3.3108999999999916e-05
2476,-6.080769230769231,-6.621799999999983e-05
2477,-6.076923076923077,-6.621799999999983e-05
2478,-6.073076923076924,0.0
2479,-6.069230769230769,3.3108999999999916e-05
2480,-6.065384615384616,-3.3108999999999916e-05
2481,-6.061538461538461,-6.621799999999983e-05
2482,-6.057692307692308,3.3108999999999916e-05
2483,-6.053846153846154,0.0
2484,-6.050000000000001,-3.3108999999999916e-05
2485,-6.046153846153846,-6.621799999999983e-05
2486,-6.042307692307693,3.3108999999999916e-05
2487,-6.038461538461538,3.3108999999999916e-05
2488,-6.034615384615385,-3.3108999999999916e-05
2489,-6.030769230769231,3.3108999999999916e-05
2490,-6.026923076923078,3.3108999999999916e-05
2491,-6.023076923076923,0.0
2492,-6.01923076923077,-6.621799999999983e-05
2493,-6.015384615384615,0.0
2494,-6.011538461538462,3.3108999999999916e-05
2495,-6.007692307692308,-6.621799999999983e-05
2496,-6.003846153846153,-3.3108999999999916e-05
2497,-6.0,3.3108999999999916e-05
2498,-5.996153846153845,0.0
2499,-5.992307692307692,-6.621799999999983e-05
2500,-5.988461538461538,0.0
2501,-5.984615384615385,3.3108999999999916e-05
2502,-5.98076923076923,0.0
2503,-5.976923076923077,-3.3108999999999916e-05
2504,-5.973076923076922,3.3108999999999916e-05
2505,-5.969230769230769,0.0
2506,-5.965384615384615,-6.621799999999983e-05
2507,-5.961538461538462,-3.3108999999999916e-05
2508,-5.957692307692307,3.3108999999999916e-05
2509,-5.953846153846154,-3.3108999999999916e-05
2510,-5.949999999999999,-3.3108999999999916e-05
2511,-5.946153846153846,-3.3108999999999916e-05
2512,-5.942307692307692,3.3108999999999916e-05
2513,-5.938461538461539,0.0
2514,-5.934615384615384,-3.3108999999999916e-05
2515,-5.930769230769231,3.3108999999999916e-05
2516,-5.926923076923076,0.0
2517,-5.923076923076923,-6.621799999999983e-05
2518,-5.919230769230769,-3.3108999999999916e-05
2519,-5.915384615384616,3.3108999999999916e-05
2520,-5.911538461538461,0.0
2521,-5.907692307692308,-6.621799999999983e-05
2522,-5.903846153846153,0.0
2523,-5.9,3.3108999999999916e-05
2524,-5.896153846153846,0.0
2525,-5.892307692307693,-3.3108999999999916e-05
2526,-5.888461538461538,3.3108999999999916e-05
2527,-5.884615384615385,0.0
2528,-5.88076923076923,-3.3108999999999916e-05
2529,-5.876923076923077,0.0
2530,-5.873076923076923,3.3108999999999916e-05
2531,-5.86923076923077,-3.3108999999999916e-05
2532,-5.865384615384615,-6.621799999999983e-05
2533,-5.861538461538462,0.0
2534,-5.857692307692307,-3.3108999999999916e-05
2535,-5.853846153846154,-6.621799999999983e-05
2536,-5.85,-3.3108999999999916e-05
2537,-5.846153846153847,0.0
2538,-5.842307692307692,-3.3108999999999916e-05
2539,-5.838461538461539,-6.621799999999983e-05
2540,-5.834615384615384,0.0
2541,-5.830769230769231,3.3108999999999916e-05
2542,-5.826923076923077,-3.3108999999999916e-05
2543,-5.823076923076924,-6.621799999999983e-05
2544,-5.819230769230769,3.3108999999999916e-05
2545,-5.815384615384616,0.0
2546,-5.811538461538461,-3.3108999999999916e-05
2547,-5.807692307692308,0.0
2548,-5.803846153846154,0.0
2549,-5.800000000000001,0.0
2550,-5.796153846153846,-3.3108999999999916e-05
2551,-5.792307692307693,-3.3108999999999916e-05
2552,-5.788461538461538,0.0
2553,-5.784615384615385,0.0
2554,-5.780769230769231,-3.3108999999999916e-05
2555,-5.776923076923078,-6.621799999999983e-05
2556,-5.773076923076923,3.3108999999999916e-05
2557,-5.76923076923077,0.0
2558,-5.765384615384615,-3.3108999999999916e-05
2559,-5.761538461538462,-3.3108999999999916e-05
2560,-5.757692307692308,3.3108999999999916e-05
2561,-5.753846153846153,-3.3108999999999916e-05
2562,-5.75,-3.3108999999999916e-05
2563,-5.746153846153845,0.0
2564,-5.742307692307692,3.3108999999999916e-05
2565,-5.738461538461538,-3.3108999999999916e-05
2566,-5.734615384615385,-3.3108999999999916e-05
2567,-5.73076923076923,3.3108999999999916e-05
2568,-5.726923076923077,0.0
2569,-5.723076923076922,-3.3108999999999916e-05
2570,-5.719230769230769,0.0
2571,-5.715384615384615,3.3108999999999916e-05
2572,-5.711538461538462,0.0
2573,-5.707692307692307,-3.3108999999999916e-05
2574,-5.703846153846154,3.3108999999999916e-05
2575,-5.699999999999999,3.3108999999999916e-05
2576,-5.696153846153846,0.0
2577,-5.692307692307692,-3.3108999999999916e-05
2578,-5.688461538461539,3.3108999999999916e-05
2579,-5.684615384615384,0.0
2580,-5.680769230769231,-3.3108999999999916e-05
2581,-5.676923076923076,-3.3108999999999916e-05
2582,-5.673076923076923,3.3108999999999916e-05
2583,-5.669230769230769,-3.3108999999999916e-05
2584,-5.665384615384616,-3.3108999999999916e-05
2585,-5.661538461538461,0.0
2586,-5.657692307692308,0.0
2587,-5.653846153846153,-3.3108999999999916e-05
2588,-5.65,-3.3108999999999916e-05
2589,-5.646153846153846,3.3108999999999916e-05
2590,-5.642307692307693,-3.3108999999999916e-05
2591,-5.638461538461538,-6.621799999999983e-05
2592,-5.634615384615385,0.0
2593,-5.63076923076923,-3.3108999999999916e-05
2594,-5.626923076923077,-6.621799999999983e-05
2595,-5.623076923076923,-3.3108999999999916e-05
2596,-5.61923076923077,3.3108999999999916e-05
2597,-5.615384615384615,0.0
2598,-5.611538461538462,-3.3108999999999916e-05
2599,-5.607692307692307,3.3108999999999916e-05
2600,-5.603846153846154,0.0
2601,-5.6,-3.3108999999999916e-05
2602,-5.596153846153847,-3.3108999999999916e-05
2603,-5.592307692307692,3.3108999999999916e-05
2604,-5.588461538461539,0.0
2605,-5.584615384615384,-3.3108999999999916e-05
2606,-5.580769230769231,3.3108999999999916e-05
2607,-5.576923076923077,0.0
2608,-5.573076923076924,0.0
2609,-5.569230769230769,-6.621799999999983e-05
2610,-5.565384615384616,0.0
2611,-5.561538461538461,0.0
2612,-5.557692307692308,-6.621799999999983e-05
2613,-5.553846153846154,-6.621799999999983e-05
2614,-5.550000000000001,0.0
2615,-5.546153846153846,3.3108999999999916e-05
2616,-5.542307692307693,-3.3108999999999916e-05
2617,-5.538461538461538,-3.3108999999999916e-05
2618,-5.534615384615385,0.0
2619,-5.530769230769231,-3.3108999999999916e-05
2620,-5.526923076923078,-3.3108999999999916e-05
2621,-5.523076923076923,-3.3108999999999916e-05
2622,-5.51923076923077,3.3108999999999916e-05
2623,-5.515384615384615,-3.3108999999999916e-05
2624,-5.511538461538462,-6.621799999999983e-05
2625,-5.507692307692308,3.3108999999999916e-05
2626,-5.503846153846153,0.0
2627,-5.5,-3.3108999999999916e-05
2628,-5.496153846153845,-6.621799999999983e-05
2629,-5.492307692307692,3.3108999999999916e-05
2630,-5.488461538461538,3.3108999999999916e-05
2631,-5.484615384615385,-6.621799999999983e-05
2632,-5.48076923076923,0.0
2633,-5.476923076923077,0.0
2634,-5.473076923076922,0.0
2635,-5.469230769230769,-3.3108999999999916e-05
2636,-5.465384615384615,-3.3108999999999916e-05
2637,-5.461538461538462,0.0
2638,-5.457692307692307,-3.3108999999999916e-05
2639,-5.453846153846154,-3.3108999999999916e-05
2640,-5.449999999999999,0.0
2641,-5.446153846153846,0.0
2642,-5.442307692307692,-3.3108999999999916e-05
2643,-5.438461538461539,-6.621799999999983e-05
2644,-5.434615384615384,0.0
2645,-5.430769230769231,3.3108999999999916e-05
2646,-5.426923076923076,0.0
2647,-5.423076923076923,-6.621799999999983e-05
2648,-5.419230769230769,3.3108999999999916e-05
2649,-5.415384615384616,3.3108999999999916e-05
2650,-5.411538461538461,-6.621799999999983e-05
2651,-5.407692307692308,0.0
2652,-5.403846153846153,3.3108999999999916e-05
2653,-5.4,-3.3108999999999916e-05
2654,-5.396153846153846,-6.621799999999983e-05
2655,-5.392307692307693,0.0
2656,-5.388461538461538,3.3108999999999916e-05
2657,-5.384615384615385,-3.3108999999999916e-05
2658,-5.38076923076923,3.3108999999999916e-05
2659,-5.376923076923077,3.3108999999999916e-05
2660,-5.373076923076923,3.3108999999999916e-05
2661,-5.36923076923077,-3.3108999999999916e-05
2662,-5.365384615384615,-3.3108999999999916e-05
2663,-5.361538461538462,3.3108999999999916e-05
2664,-5.357692307692307,-3.3108999999999916e-05
2665,-5.353846153846154,0.0
2666,-5.35,3.3108999999999916e-05
2667,-5.346153846153847,0.0
2668,-5.342307692307692,-3.3108999999999916e-05
2669,-5.338461538461539,-3.3108999999999916e-05
2670,-5.334615384615384,0.0
2671,-5.330769230769231,0.0
2672,-5.326923076923077,0.0
2673,-5.323076923076924,0.0
2674,-5.319230769230769,-3.3108999999999916e-05
2675,-5.315384615384616,-6.621799999999983e-05
2676,-5.311538461538461,0.0
2677,-5.307692307692308,0.0
2678,-5.303846153846154,-3.3108999999999916e-05
2679,-5.300000000000001,-3.3108999999999916e-05
2680,-5.296153846153846,3.3108999999999916e-05
2681,-5.292307692307693,0.0
2682,-5.288461538461538,-3.3108999999999916e-05
2683,-5.284615384615385,3.3108999999999916e-05
2684,-5.280769230769231,-3.3108999999999916e-05
2685,-5.276923076923078,-6.621799999999983e-05
2686,-5.273076923076923,-6.621799999999983e-05
2687,-5.26923076923077,0.0
2688,-5.265384615384615,3.3108999999999916e-05
2689,-5.261538461538461,-3.3108999999999916e-05
2690,-5.257692307692308,3.3108999999999916e-05
2691,-5.253846153846153,0.0
2692,-5.25,0.0
2693,-5.246153846153845,-3.3108999999999916e-05
2694,-5.242307692307692,0.0
2695,-5.238461538461538,0.0
2696,-5.234615384615385,0.0
2697,-5.23076923076923,0.0
2698,-5.226923076923077,3.3108999999999916e-05
2699,-5.223076923076922,3.3108999999999916e-05
2700,-5.219230769230769,-3.3108999999999916e-05
2701,-5.215384615384615,-6.621799999999983e-05
2702,-5.211538461538462,0.0
2703,-5.207692307692307,0.0
2704,-5.203846153846154,-3.3108999999999916e-05
2705,-5.199999999999999,-6.621799999999983e-05
2706,-5.196153846153846,0.0
2707,-5.192307692307692,3.3108999999999916e-05
2708,-5.188461538461539,0.0
2709,-5.184615384615384,-6.621799999999983e-05
2710,-5.180769230769231,0.0
2711,-5.176923076923076,0.0
2712,-5.173076923076923,-6.621799999999983e-05
2713,-5.169230769230769,-3.3108999999999916e-05
2714,-5.165384615384616,3.3108999999999916e-05
2715,-5.161538461538461,0.0
2716,-5.157692307692308,-3.3108999999999916e-05
2717,-5.153846153846153,3.3108999999999916e-05
2718,-5.15,3.3108999999999916e-05
2719,-5.146153846153846,0.0
2720,-5.142307692307693,-3.3108999999999916e-05
2721,-5.138461538461538,0.0
2722,-5.134615384615385,3.3108999999999916e-05
2723,-5.13076923076923,-3.3108999999999916e-05
2724,-5.126923076923077,0.0
2725,-5.123076923076923,0.0
2726,-5.11923076923077,0.0
2727,-5.115384615384615,-6.621799999999983e-05
2728,-5.111538461538462,0.0
2729,-5.107692307692307,3.3108999999999916e-05
2730,-5.103846153846154,-3.3108999999999916e-05
2731,-5.1,-6.621799999999983e-05
2732,-5.096153846153847,0.0
2733,-5.092307692307692,3.3108999999999916e-05
2734,-5.088461538461539,-3.3108999999999916e-05
2735,-5.084615384615384,-3.3108999999999916e-05
2736,-5.080769230769231,0.0
2737,-5.076923076923077,-3.3108999999999916e-05
2738,-5.073076923076924,-6.621799999999983e-05
2739,-5.069230769230769,0.0
2740,-5.065384615384616,3.3108999999999916e-05
2741,-5.061538461538461,-3.3108999999999916e-05
2742,-5.057692307692308,0.0
2743,-5.053846153846154,0.0
2744,-5.050000000000001,0.0
2745,-5.046153846153846,-3.3108999999999916e-05
2746,-5.042307692307693,0.0
2747,-5.038461538461538,3.3108999999999916e-05
2748,-5.034615384615385,-3.3108999999999916e-05
2749,-5.030769230769231,0.0
2750,-5.026923076923078,3.3108999999999916e-05
2751,-5.023076923076923,3.3108999999999916e-05
2752,-5.019230769230768,-3.3108999999999916e-05
2753,-5.015384615384615,-3.3108999999999916e-05
2754,-5.011538461538461,3.3108999999999916e-05
2755,-5.007692307692308,-3.3108999999999916e-05
2756,-5.003846153846153,-6.621799999999983e-05
2757,-5.0,0.0
2758,-4.996153846153845,3.3108999999999916e-05
2759,-4.992307692307692,-6.621799999999983e-05
2760,-4.988461538461538,-6.621799999999983e-05
2761,-4.984615384615385,3.3108999999999916e-05
2762,-4.98076923076923,-3.3108999999999916e-05
2763,-4.976923076923077,-6.621799999999983e-05
2764,-4.973076923076922,-6.621799999999983e-05
2765,-4.969230769230769,3.3108999999999916e-05
2766,-4.965384615384615,0.0
2767,-4.961538461538462,-6.621799999999983e-05
2768,-4.957692307692307,3.3108999999999916e-05
2769,-4.953846153846154,3.3108999999999916e-05
2770,-4.949999999999999,0.0
2771,-4.946153846153846,-3.3108999999999916e-05
2772,-4.942307692307692,0.0
2773,-4.938461538461539,3.3108999999999916e-05
2774,-4.934615384615384,-3.3108999999999916e-05
2775,-4.930769230769231,0.0
2776,-4.926923076923076,3.3108999999999916e-05
2777,-4.923076923076923,0.0
2778,-4.919230769230769,-6.621799999999983e-05
2779,-4.915384615384616,-6.621799999999983e-05
2780,-4.911538461538461,0.0
2781,-4.907692307692308,-3.3108999999999916e-05
2782,-4.903846153846153,-6.621799999999983e-05
2783,-4.9,-3.3108999999999916e-05
2784,-4.896153846153846,3.3108999999999916e-05
2785,-4.892307692307693,0.0
2786,-4.888461538461538,-6.621799999999983e-05
2787,-4.884615384615385,0.0
2788,-4.88076923076923,0.0
2789,-4.876923076923077,-3.3108999999999916e-05
2790,-4.873076923076923,-3.3108999999999916e-05
2791,-4.86923076923077,3.3108999999999916e-05
2792,-4.865384615384615,0.0
2793,-4.861538461538462,-3.3108999999999916e-05
2794,-4.857692307692307,0.0
2795,-4.853846153846154,0.0
2796,-4.85,3.3108999999999916e-05
2797,-4.846153846153847,-6.621799999999983e-05
2798,-4.842307692307692,3.3108999999999916e-05
2799,-4.838461538461539,0.0
2800,-4.834615384615384,-3.3108999999999916e-05
2801,-4.830769230769231,-3.3108999999999916e-05
2802,-4.826923076923077,3.3108999999999916e-05
2803,-4.823076923076924,3.3108999999999916e-05
2804,-4.819230769230769,-3.3108999999999916e-05
2805,-4.815384615384616,-3.3108999999999916e-05
2806,-4.811538461538461,3.3108999999999916e-05
2807,-4.807692307692308,-3.3108999999999916e-05
2808,-4.803846153846154,-3.3108999999999916e-05
2809,-4.800000000000001,0.0
2810,-4.796153846153846,0.0
2811,-4.792307692307693,-3.3108999999999916e-05
2812,-4.788461538461538,-3.3108999999999916e-05
2813,-4.784615384615385,3.3108999999999916e-05
2814,-4.780769230769231,-3.3108999999999916e-05
2815,-4.776923076923078,-6.621799999999983e-05
2816,-4.773076923076923,3.3108999999999916e-05
2817,-4.769230769230768,3.3108999999999916e-05
2818,-4.765384615384615,-3.3108999999999916e-05
2819,-4.761538461538461,-3.3108999999999916e-05
2820,-4.757692307692308,3.3108999999999916e-05
2821,-4.753846153846153,-3.3108999999999916e-05
2822,-4.75,-6.621799999999983e-05
2823,-4.746153846153845,-3.3108999999999916e-05
2824,-4.742307692307692,0.0
2825,-4.738461538461538,-3.3108999999999916e-05
2826,-4.734615384615385,-3.3108999999999916e-05
2827,-4.73076923076923,3.3108999999999916e-05
2828,-4.726923076923077,0.0
2829,-4.723076923076922,-3.3108999999999916e-05
2830,-4.719230769230769,0.0
2831,-4.715384615384615,3.3108999999999916e-05
2832,-4.711538461538462,-3.3108999999999916e-05
2833,-4.707692307692307,-3.3108999999999916e-05
2834,-4.703846153846154,3.3108999999999916e-05
2835,-4.699999999999999,3.3108999999999916e-05
2836,-4.696153846153846,-3.3108999999999916e-05
2837,-4.692307692307692,-6.621799999999983e-05
2838,-4.688461538461539,0.0
2839,-4.684615384615384,3.3108999999999916e-05
2840,-4.680769230769231,-6.621799999999983e-05
2841,-4.676923076923076,-6.621799999999983e-05
2842,-4.673076923076923,0.0
2843,-4.669230769230769,0.0
2844,-4.665384615384616,-6.621799999999983e-05
2845,-4.661538461538461,-3.3108999999999916e-05
2846,-4.657692307692308,3.3108999999999916e-05
2847,-4.653846153846153,-3.3108999999999916e-05
2848,-4.65,-6.621799999999983e-05
2849,-4.646153846153846,-3.3108999999999916e-05
2850,-4.642307692307693,3.3108999999999916e-05
2851,-4.638461538461538,0.0
2852,-4.634615384615385,-3.3108999999999916e-05
2853,-4.63076923076923,3.3108999999999916e-05
2854,-4.626923076923077,3.3108999999999916e-05
2855,-4.623076923076923,-3.3108999999999916e-05
2856,-4.61923076923077,-3.3108999999999916e-05
2857,-4.615384615384615,0.0
2858,-4.611538461538462,0.0
2859,-4.607692307692307,-6.621799999999983e-05
2860,-4.603846153846154,3.3108999999999916e-05
2861,-4.6,3.3108999999999916e-05
2862,-4.596153846153847,0.0
2863,-4.592307692307692,-6.621799999999983e-05
2864,-4.588461538461539,0.0
2865,-4.584615384615384,3.3108999999999916e-05
2866,-4.580769230769231,-3.3108999999999916e-05
2867,-4.576923076923077,-3.3108999999999916e-05
2868,-4.573076923076924,0.0
2869,-4.569230769230769,3.3108999999999916e-05
2870,-4.565384615384616,-6.621799999999983e-05
2871,-4.561538461538461,-3.3108999999999916e-05
2872,-4.557692307692308,3.3108999999999916e-05
2873,-4.553846153846154,-6.621799999999983e-05
2874,-4.550000000000001,-6.621799999999983e-05
2875,-4.546153846153846,0.0
2876,-4.542307692307693,0.0
2877,-4.538461538461538,-3.3108999999999916e-05
2878,-4.534615384615385,-3.3108999999999916e-05
2879,-4.530769230769231,0.0
2880,-4.526923076923078,0.0
2881,-4.523076923076923,-6.621799999999983e-05
2882,-4.519230769230768,0.0
2883,-4.515384615384615,0.0
2884,-4.511538461538461,-3.3108999999999916e-05
2885,-4.507692307692308,0.0
2886,-4.503846153846153,3.3108999999999916e-05
2887,-4.5,0.0
2888,-4.496153846153845,-6.621799999999983e-05
2889,-4.492307692307692,0.0
2890,-4.488461538461538,3.3108999999999916e-05
2891,-4.484615384615385,-3.3108999999999916e-05
2892,-4.48076923076923,3.3108999999999916e-05
2893,-4.476923076923077,3.3108999999999916e-05
2894,-4.473076923076922,0.0
2895,-4.469230769230769,-6.621799999999983e-05
2896,-4.465384615384615,0.0
2897,-4.461538461538462,3.3108999999999916e-05
2898,-4.457692307692307,-3.3108999999999916e-05
2899,-4.453846153846154,-3.3108999999999916e-05
2900,-4.449999999999999,0.0
2901,-4.446153846153846,3.3108999999999916e-05
2902,-4.442307692307692,-6.621799999999983e-05
2903,-4.438461538461539,-6.621799999999983e-05
2904,-4.434615384615384,3.3108999999999916e-05
2905,-4.430769230769231,-3.3108999999999916e-05
2906,-4.426923076923076,-6.621799999999983e-05
2907,-4.423076923076923,-3.3108999999999916e-05
2908,-4.419230769230769,3.3108999999999916e-05
2909,-4.415384615384616,0.0
2910,-4.411538461538461,-3.3108999999999916e-05
2911,-4.407692307692308,0.0
2912,-4.403846153846153,0.0
2913,-4.4,-3.3108999999999916e-05
2914,-4.396153846153846,-6.621799999999983e-05
2915,-4.392307692307693,3.3108999999999916e-05
2916,-4.388461538461538,3.3108999999999916e-05
2917,-4.384615384615385,-3.3108999999999916e-05
2918,-4.38076923076923,3.3108999999999916e-05
2919,-4.376923076923077,3.3108999999999916e-05
2920,-4.373076923076923,0.0
2921,-4.36923076923077,-6.621799999999983e-05
2922,-4.365384615384615,-3.3108999999999916e-05
2923,-4.361538461538462,3.3108999999999916e-05
2924,-4.357692307692307,0.0
2925,-4.353846153846154,-3.3108999999999916e-05
2926,-4.35,0.0
2927,-4.346153846153847,3.3108999999999916e-05
2928,-4.342307692307692,-3.3108999999999916e-05
2929,-4.338461538461539,-3.3108999999999916e-05
2930,-4.334615384615384,0.0
2931,-4.330769230769231,-3.3108999999999916e-05
2932,-4.326923076923077,-3.3108999999999916e-05
2933,-4.323076923076924,-6.621799999999983e-05
2934,-4.319230769230769,3.3108999999999916e-05
2935,-4.315384615384616,3.3108999999999916e-05
2936,-4.311538461538461,-3.3108999999999916e-05
2937,-4.307692307692308,3.3108999999999916e-05
2938,-4.303846153846154,0.0
2939,-4.300000000000001,-3.3108999999999916e-05
2940,-4.296153846153846,-3.3108999999999916e-05
2941,-4.292307692307693,3.3108999999999916e-05
2942,-4.288461538461538,3.3108999999999916e-05
2943,-4.284615384615385,0.0
2944,-4.280769230769231,3.3108999999999916e-05
2945,-4.276923076923076,3.3108999999999916e-05
2946,-4.273076923076923,0.0
2947,-4.269230769230768,-6.621799999999983e-05
2948,-4.265384615384615,0.0
2949,-4.261538461538461,3.3108999999999916e-05
2950,-4.257692307692308,-6.621799999999983e-05
2951,-4.253846153846153,-3.3108999999999916e-05
2952,-4.25,3.3108999999999916e-05
2953,-4.246153846153845,3.3108999999999916e-05
2954,-4.242307692307692,-3.3108999999999916e-05
2955,-4.238461538461538,-3.3108999999999916e-05
2956,-4.234615384615385,3.3108999999999916e-05
2957,-4.23076923076923,-3.3108999999999916e-05
2958,-4.226923076923077,-3.3108999999999916e-05
2959,-4.223076923076922,0.0
2960,-4.219230769230769,0.0
2961,-4.215384615384615,-3.3108999999999916e-05
2962,-4.211538461538462,-3.3108999999999916e-05
2963,-4.207692307692307,3.3108999999999916e-05
2964,-4.203846153846154,-3.3108999999999916e-05
2965,-4.199999999999999,-6.621799999999983e-05
2966,-4.196153846153846,3.3108999999999916e-05
2967,-4.192307692307692,0.0
2968,-4.188461538461539,-6.621799999999983e-05
2969,-4.184615384615384,-3.3108999999999916e-05
2970,-4.180769230769231,0.0
2971,-4.176923076923076,0.0
2972,-4.173076923076923,-6.621799999999983e-05
2973,-4.169230769230769,3.3108999999999916e-05
2974,-4.165384615384616,3.3108999999999916e-05
2975,-4.161538461538461,-6.621799999999983e-05
2976,-4.157692307692308,0.0
2977,-4.153846153846153,0.0
2978,-4.15,0.0
2979,-4.146153846153846,-6.621799999999983e-05
2980,-4.142307692307693,0.0
2981,-4.138461538461538,3.3108999999999916e-05
2982,-4.134615384615385,-3.3108999999999916e-05
2983,-4.13076923076923,-6.621799999999983e-05
2984,-4.126923076923077,-3.3108999999999916e-05
2985,-4.123076923076923,0.0
2986,-4.11923076923077,0.0
2987,-4.115384615384615,-3.3108999999999916e-05
2988,-4.111538461538462,0.0
2989,-4.107692307692307,0.0
2990,-4.103846153846154,-3.3108999999999916e-05
2991,-4.1,-6.621799999999983e-05
2992,-4.096153846153847,-3.3108999999999916e-05
2993,-4.092307692307692,3.3108999999999916e-05
2994,-4.088461538461539,-3.3108999999999916e-05
2995,-4.084615384615384,-6.621799999999983e-05
2996,-4.080769230769231,3.3108999999999916e-05
2997,-4.076923076923077,3.3108999999999916e-05
2998,-4.073076923076924,-3.3108999999999916e-05
2999,-4.069230769230769,-3.3108999999999916e-05
3000,-4.065384615384616,0.0
3001,-4.061538461538461,3.3108999999999916e-05
3002,-4.057692307692308,-3.3108999999999916e-05
3003,-4.053846153846154,0.0
3004,-4.050000000000001,3.3108999999999916e-05
3005,-4.046153846153846,0.0
