time,Det_Voltage,TOFHGMAX,TOFHGMIN,TOFLGMAX,TOFLGMIN,TOFMGMAX,TOFMGMIN,Target_High_Gain_Max,Target_High_Gain_Min,Target_Low_Gain_Max,Target_Low_Gain_Min
2025-357T09:31:25.886,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:31:26.885,2001.4632,,,,,,,,,,
2025-357T09:31:31.885,2001.4632,,,,,,,,,,
2025-357T09:31:34.886,,524.0,499.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:31:37.885,2001.4632,,,,,,,,,,
2025-357T09:31:43.886,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:31:44.885,2001.4632,,,,,,,,,,
2025-357T09:31:49.885,2001.4632,,,,,,,,,,
2025-357T09:31:52.886,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:31:55.885,2001.4632,,,,,,,,,,
2025-357T09:32:01.885,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:32:02.885,2001.4632,,,,,,,,,,
2025-357T09:32:07.885,2001.4632,,,,,,,,,,
2025-357T09:32:10.885,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-357T09:32:13.885,2001.4632,,,,,,,,,,
2025-357T09:32:19.885,,532.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:32:20.885,2001.4632,,,,,,,,,,
2025-357T09:32:25.885,2001.4632,,,,,,,,,,
2025-357T09:32:28.885,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:32:31.885,2001.4632,,,,,,,,,,
2025-357T09:32:37.885,,540.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:32:38.885,2001.4632,,,,,,,,,,
2025-357T09:32:43.885,2001.4632,,,,,,,,,,
2025-357T09:32:46.885,,527.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:32:49.885,2001.4632,,,,,,,,,,
2025-357T09:32:55.885,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:32:56.885,2001.4632,,,,,,,,,,
2025-357T09:33:01.885,2001.4632,,,,,,,,,,
2025-357T09:33:04.885,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:33:07.885,2001.4632,,,,,,,,,,
2025-357T09:33:13.885,,526.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:33:14.885,2001.4632,,,,,,,,,,
2025-357T09:33:19.885,2001.4632,,,,,,,,,,
2025-357T09:33:22.885,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:33:25.885,2001.4632,,,,,,,,,,
2025-357T09:33:31.885,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:33:32.884,2001.4632,,,,,,,,,,
2025-357T09:33:37.884,2001.4632,,,,,,,,,,
2025-357T09:33:40.885,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:33:43.884,2001.4632,,,,,,,,,,
2025-357T09:33:49.885,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:33:50.884,2001.4632,,,,,,,,,,
2025-357T09:33:55.884,2001.4632,,,,,,,,,,
2025-357T09:33:58.885,,539.0,500.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2067.0,2061.0
2025-357T09:34:01.884,2001.4632,,,,,,,,,,
2025-357T09:34:07.885,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:34:08.884,2001.4632,,,,,,,,,,
2025-357T09:34:13.884,2001.4632,,,,,,,,,,
2025-357T09:34:16.885,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:34:19.884,2001.4632,,,,,,,,,,
2025-357T09:34:25.885,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:34:26.884,2001.4632,,,,,,,,,,
2025-357T09:34:31.884,2001.4632,,,,,,,,,,
2025-357T09:34:34.884,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:34:37.884,2001.4632,,,,,,,,,,
2025-357T09:34:43.884,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:34:44.884,2001.4632,,,,,,,,,,
2025-357T09:34:49.884,2001.4632,,,,,,,,,,
2025-357T09:34:52.884,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:34:55.884,2001.4632,,,,,,,,,,
2025-357T09:35:01.884,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:35:02.884,2001.4632,,,,,,,,,,
2025-357T09:35:07.884,2001.4632,,,,,,,,,,
2025-357T09:35:10.884,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:35:13.884,2001.4632,,,,,,,,,,
2025-357T09:35:19.884,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:35:20.884,2001.4632,,,,,,,,,,
2025-357T09:35:25.884,2001.4632,,,,,,,,,,
2025-357T09:35:28.884,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:35:31.884,2001.4632,,,,,,,,,,
2025-357T09:35:37.884,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:35:38.884,2001.4632,,,,,,,,,,
2025-357T09:35:43.884,2001.4632,,,,,,,,,,
2025-357T09:35:46.884,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:35:49.884,2001.4632,,,,,,,,,,
2025-357T09:35:55.884,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-357T09:35:56.884,2001.4632,,,,,,,,,,
2025-357T09:36:01.884,2001.4632,,,,,,,,,,
2025-357T09:36:04.884,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:36:07.883,2001.4632,,,,,,,,,,
2025-357T09:36:13.884,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:36:14.883,2001.4632,,,,,,,,,,
2025-357T09:36:19.883,2001.4632,,,,,,,,,,
2025-357T09:36:22.884,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:36:25.883,2001.4632,,,,,,,,,,
2025-357T09:36:31.884,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:36:32.883,2001.4632,,,,,,,,,,
2025-357T09:36:37.883,2001.4632,,,,,,,,,,
2025-357T09:36:40.884,,525.0,500.0,519.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:36:43.883,2001.4632,,,,,,,,,,
2025-357T09:36:49.884,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:36:50.883,2001.4632,,,,,,,,,,
2025-357T09:36:55.883,2001.4632,,,,,,,,,,
2025-357T09:36:58.884,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:37:01.883,2001.4632,,,,,,,,,,
2025-357T09:37:07.883,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2067.0,2061.0
2025-357T09:37:08.883,2001.4632,,,,,,,,,,
2025-357T09:37:13.883,2001.4632,,,,,,,,,,
2025-357T09:37:16.883,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:37:19.883,2001.4632,,,,,,,,,,
2025-357T09:37:25.883,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:37:26.883,2001.4632,,,,,,,,,,
2025-357T09:37:31.883,2001.4632,,,,,,,,,,
2025-357T09:37:34.883,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:37:37.883,2001.4632,,,,,,,,,,
2025-357T09:37:43.883,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:37:44.883,2001.4632,,,,,,,,,,
2025-357T09:37:49.883,2001.4632,,,,,,,,,,
2025-357T09:37:52.883,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:37:55.883,2001.4632,,,,,,,,,,
2025-357T09:38:01.883,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:38:02.883,2001.4632,,,,,,,,,,
2025-357T09:38:07.883,2001.4632,,,,,,,,,,
2025-357T09:38:10.883,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:38:13.883,2001.4632,,,,,,,,,,
2025-357T09:38:19.883,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:38:20.883,2001.4632,,,,,,,,,,
2025-357T09:38:25.883,2001.4632,,,,,,,,,,
2025-357T09:38:28.883,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:38:31.883,2001.4632,,,,,,,,,,
2025-357T09:38:37.883,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:38:38.882,2001.4632,,,,,,,,,,
2025-357T09:38:43.882,2001.4632,,,,,,,,,,
2025-357T09:38:46.883,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:38:49.882,2001.4632,,,,,,,,,,
2025-357T09:38:55.883,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:38:56.882,2001.4632,,,,,,,,,,
2025-357T09:39:01.882,2001.4632,,,,,,,,,,
2025-357T09:39:04.883,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:39:07.882,2001.4632,,,,,,,,,,
2025-357T09:39:13.883,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:39:14.882,2001.4632,,,,,,,,,,
2025-357T09:39:19.882,2001.4632,,,,,,,,,,
2025-357T09:39:22.883,,537.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:39:25.882,2001.4632,,,,,,,,,,
2025-357T09:39:31.883,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:39:32.882,2001.4632,,,,,,,,,,
2025-357T09:39:37.882,2001.4632,,,,,,,,,,
2025-357T09:39:40.882,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:39:43.882,2001.4632,,,,,,,,,,
2025-357T09:39:49.882,,524.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:39:50.882,2001.4632,,,,,,,,,,
2025-357T09:39:55.882,2001.4632,,,,,,,,,,
2025-357T09:39:58.882,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:40:01.882,2001.4632,,,,,,,,,,
2025-357T09:40:07.882,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:40:08.882,2001.4632,,,,,,,,,,
2025-357T09:40:13.882,2001.4632,,,,,,,,,,
2025-357T09:40:16.882,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:40:19.882,2001.4632,,,,,,,,,,
2025-357T09:40:25.882,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:40:26.882,2001.4632,,,,,,,,,,
2025-357T09:40:31.882,2001.4632,,,,,,,,,,
2025-357T09:40:34.882,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:40:37.882,2001.4632,,,,,,,,,,
2025-357T09:40:43.882,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:40:44.882,2001.4632,,,,,,,,,,
2025-357T09:40:49.882,2001.4632,,,,,,,,,,
2025-357T09:40:52.882,,525.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:40:55.882,2001.4632,,,,,,,,,,
2025-357T09:41:01.882,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:41:02.882,2001.4632,,,,,,,,,,
2025-357T09:41:07.882,2001.4632,,,,,,,,,,
2025-357T09:41:10.882,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:41:13.881,2001.4632,,,,,,,,,,
2025-357T09:41:19.882,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:41:20.881,2001.4632,,,,,,,,,,
2025-357T09:41:25.881,2001.4632,,,,,,,,,,
2025-357T09:41:28.882,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:41:31.881,2001.4632,,,,,,,,,,
2025-357T09:41:37.882,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:41:38.881,2001.4632,,,,,,,,,,
2025-357T09:41:43.881,2001.4632,,,,,,,,,,
2025-357T09:41:46.882,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:41:49.881,2001.4632,,,,,,,,,,
2025-357T09:41:55.882,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:41:56.881,2001.4632,,,,,,,,,,
2025-357T09:42:01.881,2001.4632,,,,,,,,,,
2025-357T09:42:04.882,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2060.0
2025-357T09:42:07.881,2001.4632,,,,,,,,,,
2025-357T09:42:13.881,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:42:14.881,2001.4632,,,,,,,,,,
2025-357T09:42:19.881,2001.4632,,,,,,,,,,
2025-357T09:42:22.881,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:42:25.881,2001.4632,,,,,,,,,,
2025-357T09:42:31.881,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:42:32.881,2001.4632,,,,,,,,,,
2025-357T09:42:37.881,2001.4632,,,,,,,,,,
2025-357T09:42:40.881,,527.0,498.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:42:43.881,2001.4632,,,,,,,,,,
2025-357T09:42:49.881,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:42:50.881,2001.4632,,,,,,,,,,
2025-357T09:42:55.881,2001.4632,,,,,,,,,,
2025-357T09:42:58.881,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:43:01.881,2001.4632,,,,,,,,,,
2025-357T09:43:07.881,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:43:08.881,2001.4632,,,,,,,,,,
2025-357T09:43:13.881,2001.4632,,,,,,,,,,
2025-357T09:43:16.881,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:43:19.881,2001.4632,,,,,,,,,,
2025-357T09:43:25.881,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:43:26.881,2001.4632,,,,,,,,,,
2025-357T09:43:31.881,2001.4632,,,,,,,,,,
2025-357T09:43:34.881,,524.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:43:37.881,2001.4632,,,,,,,,,,
2025-357T09:43:43.881,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:43:44.881,2001.4632,,,,,,,,,,
2025-357T09:43:49.880,2001.4632,,,,,,,,,,
2025-357T09:43:52.881,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:43:55.880,2001.4632,,,,,,,,,,
2025-357T09:44:01.881,,532.0,500.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-357T09:44:02.880,2001.4632,,,,,,,,,,
2025-357T09:44:07.880,2001.4632,,,,,,,,,,
2025-357T09:44:10.881,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:44:13.880,2001.4632,,,,,,,,,,
2025-357T09:44:19.881,,543.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:44:20.880,2001.4632,,,,,,,,,,
2025-357T09:44:25.880,2001.4632,,,,,,,,,,
2025-357T09:44:28.881,,529.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:44:31.880,2001.4632,,,,,,,,,,
2025-357T09:44:37.881,,525.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:44:38.880,2001.4632,,,,,,,,,,
2025-357T09:44:43.880,2001.4632,,,,,,,,,,
2025-357T09:44:46.880,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:44:49.880,2001.4632,,,,,,,,,,
2025-357T09:44:55.880,,526.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:44:56.880,2001.4632,,,,,,,,,,
2025-357T09:45:01.880,2001.4632,,,,,,,,,,
2025-357T09:45:04.880,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:45:07.880,2001.4632,,,,,,,,,,
2025-357T09:45:13.880,,527.0,500.0,519.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:45:14.880,2001.4632,,,,,,,,,,
2025-357T09:45:19.880,2001.4632,,,,,,,,,,
2025-357T09:45:22.880,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:45:25.880,2001.4632,,,,,,,,,,
2025-357T09:45:31.880,,535.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:45:32.880,2001.4632,,,,,,,,,,
2025-357T09:45:37.880,2001.4632,,,,,,,,,,
2025-357T09:45:40.880,,555.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:45:43.880,2001.4632,,,,,,,,,,
2025-357T09:45:49.880,,558.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:45:50.880,2001.4632,,,,,,,,,,
2025-357T09:45:55.880,2001.4632,,,,,,,,,,
2025-357T09:45:58.880,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:46:01.880,2001.4632,,,,,,,,,,
2025-357T09:46:07.880,,532.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:46:08.880,2001.4632,,,,,,,,,,
2025-357T09:46:13.880,2001.4632,,,,,,,,,,
2025-357T09:46:16.880,,543.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:46:19.880,2001.4632,,,,,,,,,,
2025-357T09:46:25.880,,538.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:46:26.879,2001.4632,,,,,,,,,,
2025-357T09:46:31.879,2001.4632,,,,,,,,,,
2025-357T09:46:34.880,,554.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:46:37.879,2001.4632,,,,,,,,,,
2025-357T09:46:43.880,,545.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:46:44.879,2001.4632,,,,,,,,,,
2025-357T09:46:49.879,2001.4632,,,,,,,,,,
2025-357T09:46:52.880,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2039.0,2066.0,2061.0
2025-357T09:46:55.879,2001.4632,,,,,,,,,,
2025-357T09:47:01.880,,560.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:47:02.879,2001.4632,,,,,,,,,,
2025-357T09:47:07.879,2001.4632,,,,,,,,,,
2025-357T09:47:10.880,,536.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:47:13.879,2001.4632,,,,,,,,,,
2025-357T09:47:19.880,,543.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:47:20.879,2001.4632,,,,,,,,,,
2025-357T09:47:25.879,2001.4632,,,,,,,,,,
2025-357T09:47:28.879,,546.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:47:31.879,2001.4632,,,,,,,,,,
2025-357T09:47:37.879,,541.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:47:38.879,2001.4632,,,,,,,,,,
2025-357T09:47:43.879,2001.4632,,,,,,,,,,
2025-357T09:47:46.879,,531.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:47:49.879,2001.4632,,,,,,,,,,
2025-357T09:47:55.879,,546.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:47:56.879,2001.4632,,,,,,,,,,
2025-357T09:48:01.879,2001.4632,,,,,,,,,,
2025-357T09:48:04.879,,544.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:48:07.879,2001.4632,,,,,,,,,,
2025-357T09:48:13.879,,549.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:48:14.879,2001.4632,,,,,,,,,,
2025-357T09:48:19.879,2001.4632,,,,,,,,,,
2025-357T09:48:22.879,,552.0,500.0,518.0,509.0,516.0,509.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:48:25.879,2001.4632,,,,,,,,,,
2025-357T09:48:31.879,,535.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:48:32.879,2001.4632,,,,,,,,,,
2025-357T09:48:37.879,2001.4632,,,,,,,,,,
2025-357T09:48:40.879,,540.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:48:43.879,2001.4632,,,,,,,,,,
2025-357T09:48:49.879,,547.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:48:50.879,2001.4632,,,,,,,,,,
2025-357T09:48:55.879,2001.4632,,,,,,,,,,
2025-357T09:48:58.879,,551.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:49:01.878,2001.4632,,,,,,,,,,
2025-357T09:49:07.879,,536.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:49:08.878,2001.4632,,,,,,,,,,
2025-357T09:49:13.878,2001.4632,,,,,,,,,,
2025-357T09:49:16.879,,543.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:49:19.878,2001.4632,,,,,,,,,,
2025-357T09:49:25.879,,533.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:49:26.878,2001.4632,,,,,,,,,,
2025-357T09:49:31.878,2001.4632,,,,,,,,,,
2025-357T09:49:34.879,,530.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:49:37.878,2001.4632,,,,,,,,,,
2025-357T09:49:43.879,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:49:44.878,2001.4632,,,,,,,,,,
2025-357T09:49:49.878,2001.4632,,,,,,,,,,
2025-357T09:49:52.879,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:49:55.878,2001.4632,,,,,,,,,,
2025-357T09:50:01.878,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:50:02.878,2001.4632,,,,,,,,,,
2025-357T09:50:07.878,2001.4632,,,,,,,,,,
2025-357T09:50:10.878,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:50:13.878,2001.4632,,,,,,,,,,
2025-357T09:50:19.878,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:50:20.878,2001.4632,,,,,,,,,,
2025-357T09:50:25.878,2001.4632,,,,,,,,,,
2025-357T09:50:28.878,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:50:31.878,2001.4632,,,,,,,,,,
2025-357T09:50:37.878,,526.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
2025-357T09:50:38.878,2001.4632,,,,,,,,,,
2025-357T09:50:43.878,2001.4632,,,,,,,,,,
2025-357T09:50:46.878,,534.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:50:49.878,2001.4632,,,,,,,,,,
2025-357T09:50:55.878,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:50:56.878,2001.4632,,,,,,,,,,
2025-357T09:51:01.878,2001.4632,,,,,,,,,,
2025-357T09:51:04.878,,523.0,499.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:51:07.878,2001.4632,,,,,,,,,,
2025-357T09:51:13.878,,527.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:51:14.878,2001.4632,,,,,,,,,,
2025-357T09:51:19.878,2001.4632,,,,,,,,,,
2025-357T09:51:22.878,,523.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:51:25.878,2001.4632,,,,,,,,,,
2025-357T09:51:31.878,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:51:32.877,2001.4632,,,,,,,,,,
2025-357T09:51:37.877,2001.4632,,,,,,,,,,
2025-357T09:51:40.878,,548.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2066.0,2061.0
2025-357T09:51:43.877,2001.4632,,,,,,,,,,
2025-357T09:51:49.878,,524.0,500.0,518.0,509.0,516.0,510.0,2048.0,2040.0,2067.0,2061.0
